Name,Price,URL
BUY BEST QUALITY DEXEDRINE 10MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1463
200 Tab GOBLIN'S DEN LSD 200ug,USD 1300.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1462
BUY BEST QUALITY DEMEROL,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1461
200 Tab GOBLIN'S DEN LSD 200ug,USD 1300.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1460
BUY BEST QUALITY DILAUDID 8MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1459
BUY BEST QUALITY SUBUTEX 8MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1457
220 Tab GOBLIN'S DEN LSD 200ug,USD 1300.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1456
BUY BEST QUALITY ACTAVIS CODEINE SYRUP 32 OZ  AND 16,USD 250.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1455
BUY BEST QUALITY MORPHINE SULFATE INJCTION AND MORPHINE PILL,USD 10.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1454
BUY BEST QUALITY ADDERALL 30MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1453
BUY BEST QUALITY HYDROCODONE 10MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1452
BUY BEST QUALITY GABAPENTIN 600MG,USD 10.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1450
BUY BEST QUALITY METHADONE 40MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1449
BUY BEST QUALITY APVP,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1448
BUY BEST QUALITY MDMA,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1447
BUY BEST QUALITY EPHEDRINE POWDER,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1446
BUY BEST QUALITY BOTOX INJECTIONS,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1445
BUY BEST QUALITY PERCOCET 10MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1444
BUY BEST QUALITY TRAMADOL 225MG AND 250MG,USD 500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1443
BUY BEST QUALITY NEMBUTAL POWDER,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1442
BUY BEST QUALITY NEMBUTAL PENTOBARBITAL,USD 250.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1441
BUY BEST QUALITY OXYCONTIN 40MG,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1440
BUY BEST QUALITY SECONAL SODIUM CAPSULES,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1438
Medical marijuana,USD 1500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1437
Medical marijuana,USD 1500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1436
Medical marijuana,USD 1500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1435
Methylone 500g,USD 2000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1433
70g Colombian Cocaine High Quality +94% A+,USD 2500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1432
70g Colombian Cocaine High Quality +94% A+,USD 2500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1430
CBD Crystal Isolate - (1500grams),USD 2500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1429
THC Kartusche 500mg > 95% THC - HONEY PURE DISTILLATE,USD 40.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1428
BUY TOP QUALITY KETAMINE POWDER,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1427
BUY ONLINE BEST QUALITY KETAMINE 500MG/ML,USD 35.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1426
BUY BEST QUALITY ALPROZELAM POWDER,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1425
BUY BEST XANAX 2MG BARS,USD 450.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1424
Buy best oxycodone powder,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1423
BUY PURE RAW UNCUT COCAIN 99.9% HIGH QUALITY 30gr $750,USD 750.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1421
"HIGH GRADE MEDICAL MARIJUANA SATIVA AND INDICA STRAINS, HASH, (RSO), BHO",USD 1500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1419
WE HAVE HIGH GRADE SATIVA AND INDICA SRAINS.,USD 1000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1418
Oxycodone powder $15 per gram,USD 15.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1408
FENTAYL PATCH $25 FOR ONE,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1407
Acetyl Fentanyl powder $20 per gram,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1406
MDMA Champagne Crystals [90%] $15,USD 15.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1405
BOTOX INJECTION 8bottles/$400,USD 50.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1404
DILOUDID  $8 per pill,USD 8.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1403
OXYCODON 30mg $10 per pill,USD 10.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1402
DIAZEPAM 10mg $3 per pill,USD 3.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1401
METHADONE  $9 per pill,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1400
ROHYPNOL2mg $7 per pill,USD 7.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1399
OPANA 40mg $8 per pill,USD 8.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1398
ADDERALL  30mg  pharma grade $9 per pill,USD 9.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1397
XANAX $2 per pill,USD 2.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1396
Buy GG#4 Shatter ($2000 / Pound),USD 2000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1394
Buy GG#4 Shatter ($2000 / Pound),USD 2000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1393
Buy GG#4 Shatter ($2000 / Pound),USD 2000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1392
Buy GG#4 Shatter ($2000 / Pound),USD 2000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1391
Order 1 pound Blueberry Headband + Blue Dream,USD 3200.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1390
Order 1 pound Blueberry Headband + Blue Dream,USD 3200.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1389
Order 1 pound Blueberry Headband + Blue Dream,USD 3200.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1388
HERION Pure Brown HERION $20 per gram,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1383
cocaine   colombian COCIANE %99 purity $20 per gram,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1382
SHROOMS  MAGIC Psy SHROOMS $15 PER GRAM,USD 15.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1381
CYSTAL METHamphetamine $10 per gram,USD 10.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1380
ALPHA-PVP $15 per gram,USD 15.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1379
KETAMINE 8 bottles $50 per bottle,USD 50.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1378
XANAX POWDER $15 per gram,USD 15.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1377
LSD blotters $5 per tab,USD 5.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1376
KETAMINE POWDER $20 PER GRAM,USD 20.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1375
"PURE GBL Cleaner, Gamma-Butyrolacton, GBL Chemical -50l",USD 600.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1374
"HAZE,KUSH,SOUR DIESEL,JACK HERER",USD 1000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1373
100g Colombian Cocaine | High Quality +94% A+++,USD 3000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1372
AUTHENTIC Adderall Brand 30mg USA to USA SUPER FAST SHIPPING *FREE EXTRA PILLS PROMO,USD 30.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1370
HAZE KUSH JACK HERER,USD 1000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1369
"PURE GBL Cleaner, Gamma-Butyrolacton, GBL Chemical -50l",USD 700.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1368
Good Ecstasy pills,USD 1000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1367
100g Colombian Cocaine | High Quality +94% A+++,USD 3000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1366
Focalin 10mg IR X 60 pills,USD 800.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1364
Caluanie Chemical,USD 4500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1363
Qp Girl scout cookies,USD 600.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1348
1 Ounce Girl scout cookies,USD 250.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1347
1/2 Oz Girl scout cookies,USD 150.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1346
Qp platinum cookies,USD 580.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1345
1 Ounce platinum cookies,USD 250.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1344
1/2 ounce Platinum Cookies,USD 150.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1343
Qp wedding cake,USD 600.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1342
1 Ounce wedding cake,USD 280.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1341
1/2 Ounce wedding cake,USD 150.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1340
Qp Sunset sherbet,USD 600.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1339
MEDICAL MARIJUANA,USD 1000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1338
1 Oz Sunset sherbet,USD 250.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1337
100g Colombian Cocaine | High Quality +94% A+++,USD 3000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1336
1/2 Oz  Sunset sherbet,USD 150.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1335
100g Colombian Cocaine | High Quality +94% A+++,USD 3000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1334
MEDICAL MARIJUANA,USD 1000.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1333
1/2 gram pure oil potent,USD 35.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1332
QP True Power OG's,USD 600.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1330
Best sample order 10 grams True Power OG's,USD 100.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1329
28 grams True Power OG's,USD 230.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1328
Caluanie Chemical,USD 4500.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1327
Focalin 10mg IR X 50 pills,USD 850.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1324
Jungle boys ounce,USD 470.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1314
x3 Off white cartridge,USD 105.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1313
x3 Off white cartridge 1g,USD 105.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1312
Jungle boys premium pouches 1/2 Ounce,USD 200.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1311
Dutch MDMA Champagne Crystals [90%] ★ 3GR ★,USD 50.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1289
Crack Cocaine [85%] ★ 5GR ★ Bolivian [HQ],USD 300.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1287
Bolivian Snow [85%] ★ 5GR ★ Cocaine [HQ],USD 539.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1285
Jungle boys 1 oz,USD 450.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1283
x10 Mix cartirdges,USD 270.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1282
x6 Mix cartridges,USD 192.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1281
X3 Mixture of cartridges,USD 105.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1280
3kg Crystal Meth Massive Shards Top Quality SHIPS WITHIN 24 HOURS,USD 16900.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1185
"1.5 pounds Crystal Meth Massive Shards (NOT HECTORS CUT GARBAGE, 99% TESTED)",USD 4200.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1184
2 kilo Crystal Meth Massive Shards Top Quality SHIPS WITHIN 24 HOURS,USD 11400.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1183
1 kilo Crystal Meth Massive Shards Top Quality SHIPS WITHIN 24 HOURS (BETTER THAN HECTOR),USD 5600.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1182
"8 ounces Crystal Meth Massive Shards (NOT HECTORS CUT GARBAGE, 99% TESTED)",USD 1650.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1181
"1 pound Crystal Meth Massive Shards (NOT HECTORS CUT GARBAGE, 99% TESTED)",USD 2750.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1180
"4 ounces Crystal Meth Massive Shards (NOT HECTORS CUT GARBAGE, 99% TESTED)",USD 840.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1179
"2 ounces Crystal Meth 56g TOP Quality (NOT HECTORS CUT PRODUCT, 99% TESTED)",USD 440.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1178
"[3-14g] Crystal Meth Massive Shards (NOT HECTORS CUT PRODUCT, 99% TESTED) - US & EUROPE",USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1177
"1 ounce Crystal Meth Massive Shards (NOT HECTORS CUT PRODUCT, 99% TESTED)",USD 240.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1175
Peanut butter choclate THC infused cups 300mg $25,USD 25.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1174
4 Rice Krispie Squares 300mg $50,USD 50.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1173
4 Coco Crisp Squares 300mg $50,USD 50.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1172
1 gram Tegridy_Farms WEED and edible $10,USD 10.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1171
Special Opening Sale GSC 1oz,USD 140.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1170
Special Opening Sale Blue Berry Kush 1oz,USD 155.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1169
★ 100x - 1000x ORANGE OWL PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1168
★ 5x - 75x MIX XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1166
★ 100x - 1000x BEAST MODE PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1165
★ 100x - 1000x ROUTE 66 PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1161
★ 5x - 75x ROUTE 66 XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1160
★ 100x - 1000x GREY OWL PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1159
★ 5x - 75x GREY OWL XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1158
★ 100x - 1000x FANTA PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1157
★ 5x - 75x FANTA XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1156
★ 100x - 1000x DONALD TRUMP PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1155
★ 10G - 100G S-IOMER KETAMINE 89% PURE HIGH QUALITY ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1153
★ 0.5G - 2.5G S-IOMER KETAMINE 89% PURE HIGH QUALITY ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1152
★ 10G - 100G AFGHAN HEROIN 100% PURE HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1151
★ 100x - 1000x DUREX PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1150
★ 5x - 75x DUREX XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1149
★ 10G - 100G MEOW MEOW PURE HIGH QUALITY ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1148
★ 0.5G - 2.5G MEOW MEOW PURE HIGH QUALITY ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1147
★ 3G - 7.5G S-IOMER KETAMINE 89% PURE HIGH QUALITY ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1146
★ 100x - 1000x LSD 200UG ALICE IN WONDERLAND ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1144
★ 5x - 75x SPONGEBOB XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1143
★ 100x - 1000x MIX PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1142
★ 5x - 75x DONALD TRUMP XTC PILLS 220MG MDMA HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1140
★ 3G - 7.5G AFGHAN HEROIN 100% PURE HQ ★ BEST PRICE ★,USD 1.00,http://elite6c3wh756biv7v2fyhnoitizvl2gmoisq7xgmp2b2c5ryicottyd.onion/offer.php?id=1139
